ID;COTIS
300386;345
300387;254
300388;285
300389;257
300390;272
300391;300
300392;350
300393;391
300394;384
300395;287
300396;263
300397;355
300398;413
300399;350
300400;390
300401;391
300402;287
300403;246
300404;321
300405;264
300406;781
300407;444
300408;417
300409;285
300410;320
300411;285
300412;452
300413;282
300414;253
300415;385
300416;378
300417;299
300418;278
300419;423
300420;319
300421;345
300422;381
300423;407
300424;359
300425;293
300426;289
300427;319
300428;554
300429;460
300430;393
300431;489
300432;247
300433;365
300434;308
300435;239
300436;298
300437;439
300438;458
300439;411
300440;235
300441;269
300442;211
300443;337
300444;337
300445;323
300446;380
300447;388
300448;223
300449;306
300450;309
300451;353
300452;466
300453;336
300454;431
300455;373
300456;212
300457;326
300458;312
300459;364
300460;281
300461;223
300462;224
300463;317
300464;268
300465;226
300466;365
300467;291
300468;294
300469;549
300470;274
300471;293
300472;309
300473;339
300474;299
300475;250
300476;353
300477;285
300478;246
300479;282
300480;330
300481;267
300482;322
300483;370
300484;232
300485;292
300486;215
300487;477
300488;393
300489;297
300490;227
300491;287
300492;331
300493;432
300494;227
300495;564
300496;354
300497;321
300498;291
300499;279
300500;249
300501;287
300502;317
300503;354
300504;253
300505;370
300506;327
300507;219
300508;312
300509;219
300510;329
300511;329
300512;243
300513;486
300514;299
300515;261
300516;266
300517;294
300518;311
300519;315
300520;283
300521;247
300522;298
300523;291
300524;264
300525;312
300526;353
300527;300
300528;308
300529;841
300530;530
300531;304
300532;545
300533;317
300534;272
300535;334
300536;320
300537;407
300538;270
300539;290
300540;262
300541;270
300542;361
300543;278
300544;491
300545;372
300546;485
300547;385
300548;397
300549;488
300550;265
300551;291
300552;287
300553;450
300554;412
300555;364
300556;510
300557;453
300558;513
300559;299
300560;500
300561;316
300562;469
300563;315
300564;458
300565;328
300566;421
300567;308
300568;523
300569;319
300570;414
300571;292
300572;483
300573;571
300574;276
300575;351
300576;419
300577;458
300578;488
300579;501
300580;437
300581;460
300582;471
300583;522
300584;291
300585;312
300586;262
300587;475
300588;270
300589;235
300590;234
300591;260
300592;299
300593;338
300594;485
300595;272
300596;258
300597;243
300598;346
300599;286
300600;306
300601;390
300602;301
300603;745
300604;310
300605;454
300606;486
300607;329
300608;367
300609;373
300610;291
300611;277
300612;338
300613;434
300614;563
300615;460
300616;292
300617;462
300618;276
300619;310
300620;461
300621;497
300622;524
300623;532
300624;301
300625;386
300626;399
300627;292
300628;434
300629;440
300630;403
300631;418
300632;452
300633;260
300634;280
300635;343
300636;430
300637;485
300638;533
300639;360
300640;412
300641;375
300642;272
300643;331
300644;514
300645;287
300646;306
300647;467
300648;280
300649;320
300650;286
300651;462
300652;636
300653;380
300654;471
300655;290
300656;355
300657;284
300658;310
300659;325
300660;269
300661;398
300662;588
300663;434
300664;320
300665;358
300666;463
300667;203
300668;388
300669;357
300670;517
300671;634
300672;524
300673;326
300674;472
300675;438
300676;281
300677;496
300678;507
300679;277
300680;297
300681;624
300682;254
300683;250
300684;529
300685;300
300686;243
300687;262
300688;481
300689;318
300690;243
300691;320
300692;295
300693;307
300694;419
300695;373
300696;590
300697;369
300698;309
300699;255
300700;535
300701;274
300702;263
300703;340
300704;292
300705;309
300706;276
300707;346
300708;336
300709;267
300710;194
300711;318
300712;277
300713;392
300714;309
300715;336
300716;515
300717;415
300718;190
300719;273
300720;414
300721;507
300722;340
300723;582
300724;468
300725;413
300726;392
300727;323
300728;368
300729;167
300730;251
300731;309
300732;397
300733;298
300734;297
300735;276
300736;297
300737;207
300738;247
300739;265
300740;290
300741;472
300742;412
300743;232
300744;382
300745;335
300746;297
300747;353
300748;456
300749;246
300750;297
300751;261
300752;249
300753;413
300754;326
300755;502
300756;316
300757;410
300758;279
300759;303
300760;381
300761;291
300762;248
300763;250
300764;503
300765;315
300766;425
300767;375
300768;358
300769;368
300770;460
300771;318
300772;211
300773;308
300774;418
300775;323
300776;279
300777;504
300778;555
300779;367
300780;309
300781;410
300782;308
300783;504
300784;343
300785;815
300786;305
300787;325
300788;352
300789;362
300790;538
300791;320
300792;326
300793;256
300794;316
300795;324
300796;563
300797;410
300798;326
300799;479
300800;248
300801;327
300802;278
300803;309
300804;400
300805;264
300806;424
300807;526
300808;309
300809;345
300810;303
300811;331
300812;329
300813;381
300814;347
300815;789
300816;528
300817;350
300818;393
300819;298
300820;310
300821;299
300822;606
300823;511
300824;426
300825;511
300826;247
300827;327
300828;524
300829;639
300830;442
300831;315
300832;224
300833;298
300834;464
300835;329
300836;242
300837;471
300838;301
300839;414
300840;231
300841;801
300842;335
300843;243
300844;340
300845;221
300846;398
300847;304
300848;515
300849;266
300850;337
300851;211
300852;288
300853;352
300854;670
300855;559
300856;371
300857;346
300858;460
300859;429
300860;257
300861;279
300862;463
300863;262
300864;530
300865;286
300866;438
300867;507
300868;573
300869;422
300870;534
300871;278
300872;378
300873;307
300874;597
300875;208
300876;308
300877;406
300878;345
300879;257
300880;197
300881;334
300882;489
300883;279
300884;352
300885;251
300886;313
300887;242
300888;343
300889;417
300890;452
300891;391
300892;278
300893;302
300894;212
300895;265
300896;310
300897;362
300898;357
300899;441
300900;261
300901;371
300902;315
300903;621
300904;292
300905;277
300906;184
300907;292
300908;241
300909;383
300910;557
300911;235
300912;309
300913;309
300914;412
300915;298
300916;299
300917;188
300918;274
300919;286
300920;451
300921;279
300922;417
300923;547
300924;312
300925;279
300926;208
300927;175
300928;409
300929;396
300930;314
300931;203
300932;323
300933;320
300934;253
300935;374
300936;543
300937;305
300938;293
300939;264
300940;252
300941;297
300942;310
300943;317
300944;310
300945;328
300946;235
300947;479
300948;488
300949;287
300950;325
300951;281
300952;419
300953;273
300954;474
300955;642
300956;323
300957;277
300958;326
300959;303
300960;278
300961;260
300962;292
300963;279
300964;284
300965;437
300966;343
300967;312
300968;503
300969;420
300970;480
300971;292
300972;315
300973;667
300974;282
300975;357
300976;277
300977;301
300978;385
300979;500
300980;309
300981;449
300982;409
300983;278
300984;335
300985;428
300986;236
300987;221
300988;347
300989;308
300990;297
300991;314
300992;414
300993;264
300994;316
300995;303
300996;240
300997;221
300998;198
300999;416
301000;206
301001;514
301002;227
301003;220
301004;372
301005;409
301006;386
301007;296
301008;295
301009;374
301010;277
301011;261
301012;387
301013;318
301014;374
301015;261
301016;290
301017;524
301018;320
301019;330
301020;325
301021;290
301022;293
301023;363
301024;294
301025;236
301026;279
301027;281
301028;339
301029;295
301030;295
301031;419
301032;315
301033;593
301034;197
301035;252
301036;192
301037;295
301038;279
301039;265
301040;346
301041;280
301042;299
301043;271
301044;306
301045;316
301046;432
301047;285
301048;276
301049;240
301050;301
301051;224
301052;236
301053;274
301054;344
301055;223
301056;356
301057;376
301058;282
301059;504
301060;652
301061;549
301062;427
301063;324
301064;534
301065;483
301066;256
301067;263
301068;204
301069;287
301070;270
301071;493
301072;284
301073;367
301074;374
301075;445
301076;296
301077;303
301078;221
301079;414
301080;383
301081;349
301082;235
301083;312
301084;641
301085;330
301086;395
301087;464
301088;334
301089;193
301090;289
301091;269
301092;433
301093;185
301094;299
301095;286
301096;248
301097;334
301098;245
301099;276
301100;270
301101;413
301102;314
301103;308
301104;280
301105;418
301106;239
301107;499
301108;574
301109;497
301110;326
301111;281
301112;293
301113;546
301114;543
301115;215
301116;222
301117;450
301118;245
301119;309
301120;401
301121;367
301122;393
301123;331
301124;475
301125;328
301126;362
301127;226
301128;393
301129;396
301130;374
301131;220
301132;239
301133;426
301134;217
301135;438
301136;525
301137;186
301138;278
301139;229
301140;360
301141;390
301142;458
301143;235
301144;289
301145;333
301146;386
301147;446
301148;285
301149;288
301150;250
301151;433
301152;312
301153;403
301154;417
301155;258
301156;279
301157;281
301158;200
301159;215
301160;206
301161;252
301162;511
301163;323
301164;371
301165;303
301166;164
301167;231
301168;417
301169;334
301170;199
301171;354
301172;166
301173;277
301174;324
301175;223
301176;322
301177;369
301178;285
301179;451
301180;244
301181;508
301182;422
301183;244
301184;250
301185;239
301186;466
301187;337
301188;344
301189;349
301190;502
301191;519
301192;365
301193;368
301194;408
301195;419
301196;253
301197;324
301198;188
301199;312
301200;255
301201;179
301202;317
301203;298
301204;247
301205;309
301206;464
301207;302
301208;465
301209;379
301210;365
301211;502
301212;359
301213;334
301214;315
301215;329
301216;299
301217;424
301218;182
301219;394
301220;316
301221;441
301222;581
301223;332
301224;374
301225;348
301226;343
301227;257
301228;212
301229;309
301230;312
301231;449
301232;396
301233;374
301234;330
301235;275
301236;233
301237;340
301238;307
301239;481
301240;248
301241;469
301242;315
301243;446
301244;409
301245;352
301246;558
301247;411
301248;243
301249;278
301250;343
301251;402
301252;241
301253;200
301254;343
301255;254
301256;233
301257;368
301258;396
301259;214
301260;248
301261;296
301262;227
301263;262
301264;188
301265;397
301266;329
301267;435
301268;225
301269;339
301270;278
301271;273
301272;366
301273;322
301274;391
301275;402
301276;299
301277;316
301278;346
301279;277
301280;309
301281;220
301282;344
301283;232
301284;263
301285;276
301286;284
301287;332
301288;232
301289;385
301290;287
301291;327
301292;377
301293;304
301294;301
301295;555
301296;382
301297;241
301298;253
301299;267
301300;279
301301;274
301302;502
301303;375
301304;320
301305;488
301306;313
301307;375
301308;345
301309;348
301310;349
301311;380
301312;435
301313;284
301314;284
301315;596
301316;328
301317;266
301318;313
301319;357
301320;285
301321;368
301322;436
301323;242
301324;417
301325;275
301326;284
301327;331
301328;342
301329;281
301330;256
301331;275
301332;351
301333;289
301334;311
301335;424
301336;461
301337;252
301338;299
301339;392
301340;454
301341;318
301342;494
301343;655
301344;410
301345;399
301346;628
301347;568
301348;302
301349;482
301350;456
301351;525
301352;521
301353;280
301354;553
301355;311
301356;363
301357;434
301358;192
301359;299
301360;281
301361;259
301362;368
301363;315
301364;461
301365;352
301366;165
301367;317
301368;284
301369;334
301370;319
301371;278
301372;235
301373;213
301374;188
301375;233
301376;614
301377;283
301378;325
301379;384
301380;326
301381;349
301382;383
301383;285
301384;317
301385;262
301386;455
301387;367
301388;265
301389;406
301390;502
301391;230
301392;612
301393;502
301394;373
301395;345
301396;517
301397;286
301398;464
301399;289
301400;465
301401;225
301402;555
301403;346
301404;405
301405;284
301406;406
301407;406
301408;202
301409;273
301410;483
301411;309
301412;235
301413;309
301414;243
301415;441
301416;173
301417;237
301418;422
301419;335
301420;353
301421;291
301422;336
301423;286
301424;416
301425;283
301426;297
301427;550
301428;451
301429;325
301430;333
301431;261
301432;372
301433;292
301434;310
301435;391
301436;344
301437;337
301438;274
301439;415
301440;335
301441;356
301442;281
301443;377
301444;299
301445;214
301446;272
301447;392
301448;372
301449;296
301450;468
301451;310
301452;396
301453;282
301454;416
301455;267
301456;298
301457;326
301458;306
301459;297
301460;378
301461;423
301462;301
301463;284
301464;382
301465;447
301466;548
301467;515
301468;278
301469;275
301470;331
301471;320
301472;246
301473;389
301474;268
301475;555
301476;293
301477;281
301478;371
301479;301
301480;473
301481;336
301482;267
301483;314
301484;256
301485;266
301486;546
301487;357
301488;264
301489;510
301490;270
301491;413
301492;269
301493;366
301494;348
301495;369
301496;390
301497;366
301498;325
301499;443
301500;368
301501;371
301502;412
301503;284
301504;263
301505;321
301506;430
301507;441
301508;273
301509;300
301510;245
301511;272
301512;332
301513;270
301514;389
301515;283
301516;505
301517;377
301518;377
301519;323
301520;396
301521;519
301522;410
301523;333
301524;262
301525;358
301526;319
301527;294
301528;331
301529;524
301530;493
301531;478
301532;268
301533;221
301534;345
301535;404
301536;238
301537;393
301538;404
301539;277
301540;341
301541;360
301542;372
301543;430
301544;457
301545;238
301546;394
301547;503
301548;289
301549;518
301550;379
301551;293
301552;277
301553;283
301554;260
301555;284
301556;445
301557;311
301558;229
301559;442
301560;334
301561;222
301562;426
301563;390
301564;541
301565;402
301566;250
301567;310
301568;328
301569;196
301570;376
301571;354
301572;382
301573;407
301574;368
301575;284
301576;451
301577;244
301578;451
301579;284
301580;447
301581;389
301582;260
301583;282
301584;225
301585;224
301586;204
301587;378
301588;305
301589;315
301590;355
301591;485
301592;550
301593;436
301594;449
301595;274
301596;303
301597;427
301598;391
301599;467
301600;224
301601;353
301602;290
301603;266
301604;235
301605;243
301606;283
301607;224
301608;314
301609;354
301610;297
301611;339
301612;221
301613;239
301614;213
301615;241
301616;231
301617;309
301618;249
301619;298
301620;334
301621;229
301622;375
301623;271
301624;302
301625;316
301626;305
301627;249
301628;364
301629;444
301630;356
301631;664
301632;264
301633;287
301634;383
301635;533
301636;377
301637;366
301638;269
301639;365
301640;312
301641;373
301642;344
301643;378
301644;343
301645;348
301646;251
301647;263
301648;384
301649;542
301650;356
301651;388
301652;340
301653;396
301654;254
301655;306
301656;305
301657;232
301658;276
301659;229
301660;257
301661;289
301662;278
301663;224
301664;255
301665;429
301666;375
301667;310
301668;395
301669;552
301670;235
301671;407
301672;309
301673;268
301674;271
301675;252
301676;209
301677;209
301678;275
301679;595
301680;482
301681;268
301682;264
301683;239
301684;265
301685;411
301686;341
301687;426
301688;241
301689;246
301690;369
301691;353
301692;625
301693;336
301694;348
301695;267
301696;322
301697;195
301698;310
301699;335
301700;279
301701;312
301702;269
301703;333
301704;274
301705;284
301706;288
301707;291
301708;282
301709;297
301710;281
301711;319
301712;295
301713;327
301714;238
301715;733
301716;326
301717;268
301718;502
301719;323
301720;672
301721;515
301722;447
301723;241
301724;329
301725;476
301726;279
301727;315
301728;266
301729;429
301730;326
301731;463
301732;428
301733;328
301734;463
301735;343
301736;282
301737;277
301738;313
301739;334
301740;317
301741;621
301742;548
301743;281
301744;304
301745;357
301746;409
301747;277
301748;308
301749;332
301750;238
301751;279
301752;277
301753;436
301754;386
301755;277
301756;386
301757;437
301758;270
301759;270
301760;317
301761;341
301762;871
301763;433
301764;258
301765;329
301766;242
301767;337
301768;392
301769;352
301770;289
301771;366
301772;432
301773;497
301774;483
301775;262
301776;544
301777;263
301778;424
301779;457
301780;276
301781;296
301782;385
301783;184
301784;382
301785;450
301786;303
301787;356
301788;365
301789;251
301790;603
301791;407
301792;408
301793;357
301794;314
301795;305
301796;257
301797;225
301798;466
301799;335
301800;276
301801;404
301802;479
301803;169
301804;379
301805;567
301806;321
301807;251
301808;420
301809;398
301810;308
301811;492
301812;317
301813;314
301814;195
301815;516
301816;402
301817;327
301818;459
301819;314
301820;462
301821;212
301822;787
301823;437
301824;315
301825;393
301826;886
301827;478
301828;274
301829;292
301830;449
301831;280
301832;278
301833;350
301834;215
301835;362
301836;269
301837;263
301838;303
301839;349
301840;378
301841;392
301842;299
301843;466
301844;222
301845;449
301846;540
301847;311
301848;290
301849;287
301850;297
301851;342
301852;320
301853;237
301854;274
301855;405
301856;561
301857;293
301858;299
301859;489
301860;657
301861;287
301862;311
301863;472
301864;339
301865;424
301866;295
301867;278
301868;313
301869;454
301870;307
301871;320
301872;303
301873;490
301874;268
301875;309
301876;283
301877;179
301878;466
301879;295
301880;294
301881;272
301882;296
301883;609
301884;451
301885;350
301886;526
301887;179
301888;427
301889;321
301890;266
301891;264
301892;301
301893;396
301894;427
301895;297
301896;193
301897;258
301898;183
301899;246
301900;332
301901;391
301902;511
301903;307
301904;302
301905;319
301906;467
301907;233
301908;375
301909;407
301910;271
301911;317
301912;354
301913;472
301914;331
301915;245
301916;454
301917;257
301918;355
301919;466
301920;422
301921;172
301922;248
301923;247
301924;275
301925;435
301926;209
301927;287
301928;346
301929;379
301930;295
301931;280
301932;219
301933;213
301934;235
301935;186
301936;197
301937;194
301938;539
301939;399
301940;552
301941;304
301942;278
301943;266
301944;241
301945;531
301946;295
301947;281
301948;718
301949;516
301950;387
301951;244
301952;349
301953;316
301954;232
301955;308
301956;354
301957;242
301958;413
301959;348
301960;218
301961;382
301962;319
301963;322
301964;267
301965;211
301966;287
301967;446
301968;205
301969;216
301970;292
301971;452
301972;209
301973;530
301974;187
301975;459
301976;185
301977;200
301978;249
301979;386
301980;252
301981;273
301982;389
301983;640
301984;591
301985;637
301986;227
301987;251
301988;312
301989;378
301990;394
301991;383
301992;243
301993;336
301994;399
301995;332
301996;248
301997;254
301998;271
301999;213
302000;520
302001;286
302002;253
302003;339
302004;411
302005;585
302006;420
302007;299
302008;245
302009;266
302010;619
302011;349
302012;432
302013;406
302014;233
302015;236
302016;315
302017;240
302018;400
302019;281
302020;489
302021;514
302022;291
302023;268
302024;253
302025;479
302026;448
302027;527
302028;329
302029;218
302030;405
302031;209
302032;298
302033;165
302034;425
302035;287
302036;170
302037;170
302038;225
302039;316
302040;307
302041;214
302042;217
302043;429
302044;240
302045;232
302046;345
302047;411
302048;349
302049;232
302050;455
302051;176
302052;516
302053;278
302054;240
302055;269
302056;284
302057;293
302058;235
302059;313
302060;220
302061;542
302062;621
302063;628
302064;211
302065;338
302066;298
302067;338
302068;416
302069;416
302070;231
302071;372
302072;324
302073;346
302074;495
302075;613
302076;277
302077;373
302078;279
302079;298
302080;288
302081;276
302082;297
302083;296
302084;208
302085;329
302086;471
302087;501
302088;397
302089;290
302090;267
302091;276
302092;274
302093;235
302094;315
302095;246
302096;480
302097;352
302098;375
302099;428
302100;269
302101;306
302102;354
302103;247
302104;438
302105;323
302106;210
302107;302
302108;444
302109;560
302110;223
302111;256
302112;289
302113;369
302114;285
302115;216
302116;297
302117;195
302118;289
302119;387
302120;278
302121;281
302122;256
302123;281
302124;502
302125;447
302126;289
302127;229
302128;421
302129;338
302130;297
302131;356
302132;267
302133;561
302134;396
302135;559
302136;279
302137;217
302138;304
302139;500
302140;360
302141;211
302142;372
302143;295
302144;229
302145;451
302146;308
302147;472
302148;324
302149;278
302150;259
302151;636
302152;316
302153;215
302154;261
302155;272
302156;239
302157;308
302158;281
302159;327
302160;383
302161;492
302162;323
302163;334
302164;281
302165;349
302166;313
302167;332
302168;348
302169;243
302170;358
302171;499
302172;200
302173;324
302174;476
302175;249
302176;218
302177;256
302178;428
302179;195
302180;231
302181;308
302182;345
302183;498
302184;306
302185;240
302186;295
302187;184
302188;301
302189;274
302190;374
302191;311
302192;456
302193;563
302194;398
302195;320
302196;309
302197;293
302198;409
302199;323
302200;159
302201;309
302202;293
302203;268
302204;394
302205;295
302206;210
302207;243
302208;473
302209;250
302210;230
302211;323
302212;425
302213;260
302214;464
302215;397
302216;249
302217;377
302218;438
302219;324
302220;422
302221;343
302222;309
302223;502
302224;498
302225;265
302226;450
302227;533
302228;321
302229;270
302230;294
302231;266
302232;228
302233;309
302234;352
302235;259
302236;274
302237;279
302238;266
302239;242
302240;320
302241;307
302242;346
302243;379
302244;268
302245;360
302246;234
302247;509
302248;370
302249;296
302250;542
302251;572
302252;373
302253;260
302254;281
302255;269
302256;214
302257;429
302258;535
302259;241
302260;241
302261;553
302262;310
302263;524
302264;289
302265;370
302266;279
302267;552
302268;511
302269;266
302270;267
302271;474
302272;456
302273;296
302274;376
302275;303
302276;257
302277;468
302278;298
302279;265
302280;469
302281;517
302282;293
302283;545
302284;298
302285;557
302286;467
302287;517
302288;370
302289;510
302290;268
302291;327
302292;287
302293;294
302294;282
302295;301
302296;367
302297;389
302298;296
302299;277
302300;420
302301;336
302302;403
302303;305
302304;290
302305;241
302306;382
302307;344
302308;330
302309;288
302310;548
302311;298
302312;276
302313;306
302314;283
302315;360
302316;290
302317;376
302318;254
302319;384
302320;284
302321;311
302322;415
302323;293
302324;232
302325;281
302326;378
302327;409
302328;451
302329;313
302330;235
302331;793
302332;238
302333;255
302334;799
302335;482
302336;418
302337;238
302338;710
302339;274
302340;536
302341;243
302342;278
302343;401
302344;347
302345;247
302346;266
302347;333
302348;561
302349;289
302350;400
302351;232
302352;344
302353;426
302354;314
302355;287
302356;213
302357;243
302358;513
302359;283
302360;276
302361;320
302362;501
302363;251
302364;398
302365;469
302366;314
302367;248
302368;318
302369;211
302370;209
302371;446
302372;572
302373;283
302374;252
302375;230
302376;230
302377;367
302378;396
302379;243
302380;247
302381;380
302382;274
302383;224
302384;277
302385;337
302386;246
302387;412
302388;545
302389;525
302390;404
302391;420
302392;343
302393;281
302394;270
302395;270
302396;471
302397;371
302398;391
302399;322
302400;489
302401;654
302402;451
302403;369
302404;350
302405;208
302406;278
302407;287
302408;395
302409;352
302410;199
302411;297
302412;377
302413;280
302414;327
302415;294
302416;281
302417;334
302418;403
302419;516
302420;389
302421;433
302422;384
302423;462
302424;515
302425;529
302426;378
302427;474
302428;371
302429;444
302430;366
302431;261
302432;370
302433;358
302434;342
302435;280
302436;260
302437;467
302438;464
302439;270
302440;497
302441;289
302442;305
302443;313
302444;389
302445;337
302446;311
302447;616
302448;246
302449;272
302450;401
302451;351
302452;311
302453;269
302454;396
302455;352
302456;292
302457;276
302458;571
302459;509
302460;246
302461;353
302462;285
302463;240
302464;272
302465;237
302466;246
302467;230
302468;583
302469;359
302470;254
302471;480
302472;378
302473;514
302474;321
302475;658
302476;277
302477;250
302478;415
302479;515
302480;414
302481;498
302482;523
302483;488
302484;355
302485;306
302486;242
302487;265
302488;364
302489;367
302490;377
302491;351
302492;222
302493;389
302494;338
302495;309
302496;544
302497;391
302498;259
302499;301
302500;427
302501;293
302502;415
302503;254
302504;368
302505;490
302506;343
302507;302
302508;350
302509;491
302510;478
302511;480
302512;225
302513;398
302514;308
302515;316
302516;273
302517;448
302518;418
302519;255
302520;276
302521;354
302522;244
302523;329
302524;436
302525;223
302526;338
302527;348
302528;260
302529;326
302530;288
302531;442
302532;427
302533;363
302534;378
302535;351
302536;311
302537;318
302538;472
302539;239
302540;522
302541;409
302542;222
302543;250
302544;373
302545;344
302546;372
302547;315
302548;495
302549;457
302550;234
302551;328
302552;453
302553;305
302554;411
302555;311
302556;345
302557;296
302558;273
302559;369
302560;336
302561;448
302562;281
302563;358
302564;338
302565;328
302566;434
302567;506
302568;270
302569;415
302570;228
302571;280
302572;223
302573;290
302574;305
302575;427
302576;359
302577;423
302578;321
302579;228
302580;283
302581;524
302582;234
302583;486
302584;255
302585;347
302586;474
302587;217
302588;275
302589;278
302590;417
302591;319
302592;219
302593;349
302594;507
302595;357
302596;242
302597;246
302598;265
302599;240
302600;313
302601;282
302602;253
302603;330
302604;221
302605;368
302606;411
302607;353
302608;232
302609;344
302610;418
302611;298
302612;298
302613;370
302614;329
302615;361
302616;292
302617;443
302618;291
302619;647
302620;342
302621;385
302622;279
302623;297
302624;270
302625;284
302626;279
302627;296
302628;265
302629;353
302630;299
302631;430
302632;578
302633;563
302634;529
302635;509
302636;550
302637;283
302638;389
302639;305
302640;303
302641;308
302642;326
302643;242
302644;509
302645;472
302646;492
302647;270
302648;331
302649;246
302650;482
302651;360
302652;292
302653;422
302654;280
302655;408
302656;313
302657;330
302658;348
302659;293
302660;318
302661;270
302662;401
302663;319
302664;560
302665;296
302666;311
302667;267
302668;350
302669;298
302670;348
302671;316
302672;308
302673;342
302674;252
302675;296
302676;391
302677;395
302678;544
302679;399
302680;524
302681;287
302682;489
302683;311
302684;398
302685;267
302686;272
302687;254
302688;521
302689;638
302690;425
302691;531
302692;381
302693;532
302694;283
302695;291
302696;267
302697;325
302698;642
302699;533
302700;335
302701;357
302702;452
302703;458
302704;300
302705;455
302706;374
302707;275
302708;325
302709;283
302710;262
302711;283
302712;549
302713;461
302714;289
302715;360
302716;303
302717;292
302718;368
302719;285
302720;348
302721;340
302722;281
302723;409
302724;272
302725;326
302726;480
302727;460
302728;363
302729;489
302730;358
302731;316
302732;469
302733;330
302734;387
302735;491
302736;285
302737;417
302738;572
302739;560
302740;621
302741;296
302742;348
302743;274
302744;334
302745;282
302746;355
302747;436
302748;412
302749;354
302750;458
302751;323
302752;262
302753;288
302754;352
302755;429
302756;511
302757;282
302758;331
302759;234
302760;255
302761;368
302762;253
302763;413
302764;231
302765;283
302766;385
302767;508
302768;319
302769;286
302770;218
302771;485
302772;375
302773;365
302774;195
302775;291
302776;364
302777;405
302778;295
302779;351
302780;329
302781;433
302782;339
302783;299
302784;500
302785;217
302786;317
302787;478
302788;241
302789;304
302790;318
302791;497
302792;564
302793;279
302794;502
302795;401
302796;504
